date,user_id,step,page,event
2019-09-24,401,1,homepage/courses/full-stack-web-development/,NA
2019-09-24,401,2,homepage/courses/full-stack-web-development/apply-inverness/,NA
2019-09-24,401,3,homepage/events/info-taster-session-events/,NA
2019-09-02,404,0,homepage/courses/psd/,NA
2019-09-02,405,0,homepage/courses/full-stack-web-development/,NA
2019-09-03,408,0,homepage/,NA
2019-09-03,410,0,homepage/courses/,NA
2019-09-08,411,0,homepage/,NA
2019-09-09,414,0,homepage/edinburgh/,NA
2019-09-11,415,0,homepage/,NA
2019-09-12,417,0,homepage/events/glasgow/,NA
2019-09-17,420,0,homepage/,NA
2019-09-17,422,0,homepage/events/info-taster-session-events/,NA
2019-09-19,424,0,homepage/courses/,10
2019-09-22,426,0,homepage/events/info-taster-session-events/,NA
2019-09-22,427,0,homepage/events/edinburgh/,NA
2019-09-24,430,0,homepage/courses/psd/,NA
2019-10-02,432,0,homepage/events/info-taster-session-events/,10
2019-10-06,434,0,homepage/courses/psd/,NA
2019-10-06,436,0,homepage/events/edinburgh/,NA
2019-10-07,438,0,homepage/courses/psd/cost-and-funding/,NA
2019-10-08,440,0,homepage/,NA
2019-10-08,442,0,homepage/events/info-taster-session-events/,NA
2019-10-09,444,0,homepage/inverness/,NA
2019-10-09,446,0,homepage/da-announcement/,NA
2019-10-10,448,0,homepage/,10
2019-10-15,449,0,homepage/courses/psd/curriculum/,NA
2019-10-16,451,0,homepage/events/info-taster-session-events/,NA
2019-10-27,453,0,homepage/,NA
2019-11-03,455,0,homepage/,NA
2019-11-05,457,0,homepage/events/info-taster-session-events/,NA
2019-11-05,459,0,homepage/events/info-taster-session-events/,NA
2019-11-06,461,0,homepage/events/info-taster-session-events/,10
2019-11-08,463,0,homepage/events/edinburgh/,NA
2019-11-10,465,0,homepage/courses/psd/,NA
2019-11-11,467,0,homepage/events/info-taster-session-events/,NA
2019-11-11,469,0,homepage/courses/,NA
2019-11-15,472,0,homepage/,NA
2019-11-16,474,0,homepage/,NA
2019-11-20,476,0,homepage/events/info-taster-session-events/,NA
2019-11-20,477,0,homepage/courses/psd/,NA
2019-11-21,480,0,homepage/events/info-taster-session-events/,10
2019-11-22,482,0,homepage/,NA
2019-11-22,483,0,homepage/,NA
2019-11-22,486,0,homepage/,NA
2019-11-27,488,0,homepage/courses/,NA
2019-11-27,490,0,homepage/edinburgh/,NA
2019-11-27,492,0,homepage/,NA
2019-11-28,494,0,homepage/,NA
2019-11-28,496,0,homepage/events/glasgow/,NA
2019-11-29,498,0,homepage/events/info-taster-session-events/,NA
2019-11-29,500,0,homepage/glasgow/,NA
2019-11-30,502,0,homepage/events/info-taster-session-events/,NA
2019-12-02,504,0,homepage/events/info-taster-session-events/,NA
2019-12-02,505,0,homepage/events/info-taster-session-events/,NA
2019-12-02,507,0,homepage/courses/,NA
2019-12-03,510,0,homepage/events/info-taster-session-events/,10
2019-12-03,512,0,homepage/courses/psd/apply/course_application_2,10
2019-12-03,514,0,homepage/courses/da/,10
2019-12-04,516,0,homepage/,10
2019-12-13,517,0,homepage/events/info-taster-session-events/,NA
2019-12-14,519,0,homepage/edinburgh/,NA
2019-12-16,521,0,homepage/events/edinburgh/,NA
2019-12-17,523,0,homepage/courses/psd/curriculum/,NA
2019-12-17,526,0,homepage/events/info-taster-session-events/,NA
2019-12-18,527,0,homepage/events/info-taster-session-events/,NA
2019-12-18,530,0,homepage/events/edinburgh/,NA
2019-12-19,531,0,homepage/courses/full-stack-web-development/cost-and-funding/,NA
2019-12-19,534,0,homepage/events/info-taster-session-events/,NA
2019-12-20,535,0,homepage/courses/browse-all-course-dates/,NA
2019-12-23,538,0,homepage/edinburgh/,NA
2019-12-23,540,0,homepage/digital-careers/,NA
2019-12-23,542,0,homepage/events/info-taster-session-events/,NA
2019-12-23,543,0,homepage/events/info-taster-session-events/,NA
2019-12-26,546,0,homepage/courses/full-stack-web-development/,NA
2019-12-30,548,0,homepage/for-employers/,NA
2019-12-31,550,0,homepage/courses/psd/,NA
2020-01-01,552,0,homepage/enquire/,NA
2020-01-02,553,0,homepage/courses/psd/,NA
2020-01-03,556,0,homepage/courses/psd/,NA
2020-01-03,557,0,homepage/courses/psd/thank-you-syllabus-download/,NA
2020-01-03,560,0,homepage/events/info-taster-session-events/,NA
2020-01-04,562,0,homepage/events/info-taster-session-events/,NA
2020-01-06,564,0,homepage/courses/psd/,NA
2020-01-07,565,0,homepage/,NA
2020-01-07,567,0,homepage/glasgow/,NA
2020-01-07,570,0,homepage/events/,NA
2020-01-07,572,0,homepage/courses/psd/,NA
2020-01-07,573,0,homepage/,NA
2020-01-08,575,0,homepage/courses/psd/,NA
2020-01-08,578,0,homepage/da-announcement/apply-for-da/da_application_1,NA
2020-01-10,580,0,homepage/events/info-taster-session-events/,NA
2020-01-10,582,0,homepage/,NA
2020-01-10,583,0,homepage/events/info-taster-session-events/,NA
2020-01-10,586,0,homepage/,NA
2020-01-11,588,0,homepage/the-codeclan-experience/a-typical-day/,NA
2020-01-11,590,0,homepage/courses/understanding-programming/,NA
2020-01-13,591,0,homepage/events/info-taster-session-events/,NA
2020-01-13,594,0,homepage/events/info-taster-session-events/,NA
2020-01-14,596,0,homepage/courses/psd/,10
2020-01-14,597,0,homepage/events/info-taster-session-events/,10
2020-01-16,599,0,homepage/,10
2020-01-17,601,0,homepage/events/,10
2020-01-17,604,0,homepage/events/info-taster-session-events/,10
2020-01-19,605,0,homepage/events/info-taster-session-events/,NA
2020-01-21,608,0,homepage/events/glasgow/,10
2020-01-21,609,0,homepage/courses/psd/,10
2020-01-22,612,0,homepage/da-announcement/,NA
2020-01-23,613,0,homepage/,10
2020-01-23,616,0,homepage/,10
2020-01-26,618,0,homepage/events/info-taster-session-events/,NA
2020-01-26,620,0,homepage/da-announcement/,NA
2020-01-27,622,0,homepage/events/info-taster-session-events/,NA
2020-01-27,624,0,homepage/edinburgh/,NA
2020-01-30,625,0,homepage/events/,NA
2020-01-30,627,0,homepage/,NA
2020-01-30,629,0,homepage/courses/understanding-programming/,NA
2020-01-30,631,0,homepage/events/info-taster-session-events/,NA
2020-01-30,633,0,homepage/events/info-taster-session-events/,NA
2020-01-30,635,0,homepage/events/info-taster-session-events/,NA
2020-01-31,638,0,homepage/glasgow/,NA
2020-02-03,639,0,homepage/da-announcement/,NA
2020-02-03,642,0,homepage/,NA
2020-02-03,644,0,homepage/courses/psd/,NA
2020-02-03,645,0,homepage/events/inverness-events/,NA
2020-02-04,647,0,homepage/events/,10
2020-02-04,649,0,homepage/events/info-taster-session-events/,10
2020-02-04,652,0,homepage/,10
2020-02-05,654,0,homepage/,10
2020-02-05,656,0,homepage/events/info-taster-session-events/,10
2020-02-05,658,0,homepage/events/info-taster-session-events/,10
2020-02-06,660,0,homepage/events/info-taster-session-events/,NA
2020-02-10,662,0,homepage/,NA
2020-02-10,663,0,homepage/events/info-taster-session-events/,NA
2020-02-20,665,0,homepage/courses/psd/,NA
2020-02-20,666,0,homepage/courses/psd/,NA
2020-02-24,667,0,homepage/events/info-taster-session-events/,NA
2020-02-24,670,0,homepage/,NA
2020-02-25,672,0,homepage/events/glasgow/,NA
2020-02-26,674,0,homepage/about-us/,NA
2020-02-26,676,0,homepage/courses/full-stack-web-development/,NA
2020-02-26,677,0,homepage/courses/psd/thank-you-syllabus-download/,NA
2020-02-26,678,0,homepage/,NA
2019-09-04,679,0,homepage/events/glasgow/,10
2019-09-04,679,1,homepage/,10
2019-09-05,682,0,homepage/events/info-taster-session-events/,NA
2019-09-05,682,1,homepage/,NA
2019-09-05,684,0,homepage/courses/psd/,NA
2019-09-05,684,1,homepage/courses/,NA
2019-09-05,686,0,homepage/the-codeclan-experience/,NA
2019-09-05,686,1,homepage/events/edinburgh/,NA
2019-09-09,688,0,homepage/,NA
2019-09-09,688,1,homepage/courses/psd/apply/,NA
2019-09-11,689,0,homepage/courses/psd/,NA
2019-09-11,689,1,homepage/events/,NA
2019-09-17,691,0,homepage/da-announcement/apply-for-da/,NA
2019-09-17,691,1,homepage/events/,NA
2019-09-18,694,0,homepage/,NA
2019-09-18,694,1,homepage/events/info-taster-session-events/,NA
2019-09-25,695,0,homepage/events/info-taster-session-events/,NA
2019-09-25,695,1,homepage/events/info-taster-session-events/,NA
2019-10-02,698,0,homepage/,10
2019-10-02,698,1,homepage/courses/edinburgh/,10
2019-10-02,699,0,homepage/courses/psd/,10
2019-10-02,699,1,homepage/events/edinburgh/,10
2019-10-03,702,0,homepage/events/info-taster-session-events/,NA
2019-10-03,702,1,homepage/events/edinburgh/,NA
2019-10-05,704,0,homepage/courses/psd/,NA
2019-10-05,704,1,homepage/events/edinburgh/,NA
2019-10-05,706,0,homepage/events/edinburgh/,NA
2019-10-05,706,1,homepage/black-friday-lottery/,NA
2019-10-05,707,0,homepage/events/info-taster-session-events/,NA
2019-10-05,707,1,homepage/courses/,NA
2019-10-08,710,0,homepage/events/glasgow/,NA
2019-10-08,710,1,homepage/glasgow/,NA
2019-10-08,711,0,homepage/courses/,NA
2019-10-08,711,1,homepage/courses/psd/apply/,NA
2019-11-14,714,0,homepage/,NA
2019-11-14,714,1,homepage/,NA
2019-11-20,715,0,homepage/courses/r-programming/,NA
2019-11-20,715,1,homepage/events/edinburgh/,NA
2019-11-28,718,0,homepage/courses/,NA
2019-11-28,718,1,homepage/events/info-taster-session-events/,NA
2019-12-01,720,0,homepage/events/,NA
2019-12-01,720,1,homepage/events/info-taster-session-events/,NA
2019-12-04,722,0,homepage/events/info-taster-session-events/,10
2019-12-04,722,1,homepage/edinburgh/,10
2019-12-08,724,0,homepage/da-announcement/apply-for-da/,NA
2019-12-08,724,1,homepage/events/edinburgh/,NA
2019-12-10,726,0,homepage/glasgow/,10
2019-12-10,726,1,homepage/,10
2019-12-15,727,0,homepage/courses/psd/,NA
2019-12-15,727,1,homepage/events/info-taster-session-events/,NA
2019-12-17,729,0,homepage/da-announcement/apply-for-da/,NA
2019-12-17,729,1,homepage/events/info-taster-session-events/,NA
2019-12-22,732,0,homepage/events/info-taster-session-events/,NA
2019-12-22,732,1,homepage/courses/psd/student-case-studies/,NA
2019-12-23,733,0,homepage/,NA
2019-12-23,733,1,homepage/,NA
2020-01-02,735,0,homepage/da-announcement/,NA
2020-01-02,735,1,homepage/,NA
2020-01-02,738,0,homepage/events/info-taster-session-events/,NA
2020-01-02,738,1,homepage/,NA
2020-01-04,739,0,homepage/events/other-events/,NA
2020-01-04,739,1,homepage/courses/browse-all-course-dates/,NA
2020-01-07,742,0,homepage/courses/,NA
2020-01-07,742,1,homepage/,NA
2020-01-07,744,0,homepage/events/info-taster-session-events/,NA
2020-01-07,744,1,homepage/events/info-taster-session-events/,NA
2020-01-07,745,0,homepage/events/info-taster-session-events/,NA
2020-01-07,745,1,homepage/events/info-taster-session-events/,NA
2020-01-07,747,0,homepage/glasgow/,NA
2020-01-07,747,1,homepage/events/info-taster-session-events/,NA
2020-01-07,750,0,homepage/events/info-taster-session-events/,NA
2020-01-07,750,1,homepage/events/edinburgh/,NA
2020-01-08,752,0,homepage/,NA
2020-01-08,752,1,homepage/da-announcement/,NA
2020-01-08,754,0,homepage/,NA
2020-01-08,754,1,homepage/events/info-taster-session-events/,NA
2020-01-09,756,0,homepage/da-announcement/,NA
2020-01-09,756,1,homepage/events/info-taster-session-events/,NA
2020-01-10,757,0,homepage/events/info-taster-session-events/,NA
2020-01-10,757,1,homepage/events/info-taster-session-events/,NA
2020-01-10,758,0,homepage/events/glasgow/,NA
2020-01-10,758,1,homepage/events/info-taster-session-events/,NA
2020-01-11,759,0,homepage/da-announcement/,NA
2020-01-11,759,1,homepage/blog/category/da/,NA
2020-01-11,760,0,homepage/events/info-taster-session-events/,NA
2020-01-11,760,1,homepage/courses/psd/,NA
2020-01-11,762,0,homepage/,NA
2020-01-11,762,1,homepage/events/glasgow/,NA
2020-01-12,764,0,homepage/events/info-taster-session-events/,NA
2020-01-12,764,1,homepage/events/,NA
2020-01-12,765,0,homepage/da-announcement/apply-for-da/da_application_1,NA
2020-01-12,765,1,homepage/events/info-taster-session-events/,NA
2020-01-12,767,0,homepage/events/info-taster-session-events/,NA
2020-01-12,767,1,homepage/events/info-taster-session-events/,NA
2020-01-12,770,0,homepage/,NA
2020-01-12,770,1,homepage/events/edinburgh/,NA
2020-01-12,771,0,homepage/events/info-taster-session-events/,NA
2020-01-12,771,1,homepage/events/info-taster-session-events/,NA
2020-01-13,774,0,homepage/courses/,NA
2020-01-13,774,1,homepage/events/alumni-events/,NA
2020-01-13,776,0,homepage/edinburgh/,NA
2020-01-13,776,1,homepage/about-us/our-team/,NA
2020-01-14,778,0,homepage/events/info-taster-session-events/,10
2020-01-14,778,1,homepage/events/glasgow/,10
2020-01-14,780,0,homepage/events/edinburgh/,10
2020-01-14,780,1,homepage/events/info-taster-session-events/,10
2020-01-15,782,0,homepage/courses/psd/,NA
2020-01-15,782,1,homepage/events/info-taster-session-events/,NA
2020-01-15,783,0,homepage/courses/understanding-software-development/,NA
2020-01-15,783,1,homepage/events/,NA
2020-01-15,785,0,homepage/events/info-taster-session-events/,NA
2020-01-15,785,1,homepage/events/,NA
2020-01-16,787,0,homepage/,10
2020-01-16,787,1,homepage/,10
2020-01-20,790,0,homepage/,NA
2020-01-20,790,1,homepage/events/,NA
2020-01-20,792,0,homepage/courses/browse-all-course-dates/,NA
2020-01-20,792,1,homepage/,NA
2020-01-21,794,0,homepage/events/glasgow/,10
2020-01-21,794,1,homepage/events/info-taster-session-events/,10
2020-01-24,796,0,homepage/events/alumni-events/,NA
2020-01-24,796,1,homepage/black-friday-lottery/,NA
2020-01-25,797,0,homepage/courses/full-stack-web-development/,NA
2020-01-25,797,1,homepage/events/partner-events/,NA
2020-01-25,800,0,homepage/events/info-taster-session-events/,NA
2020-01-25,800,1,homepage/courses/edinburgh/,NA
2020-01-26,802,0,homepage/courses/psd/cost-and-funding/,NA
2020-01-26,802,1,homepage/events/info-taster-session-events/,NA
2020-01-26,804,0,homepage/events/info-taster-session-events/,NA
2020-01-26,804,1,homepage/events/info-taster-session-events/,NA
2020-01-26,806,0,homepage/courses/psd/thank-you-syllabus-download/,NA
2020-01-26,806,1,homepage/events/info-taster-session-events/,NA
2020-01-27,808,0,homepage/events/info-taster-session-events/,NA
2020-01-27,808,1,homepage/glasgow/,NA
2020-01-28,810,0,homepage/,NA
2020-01-28,810,1,homepage/events/info-taster-session-events/,NA
2020-01-28,812,0,homepage/events/info-taster-session-events/,NA
2020-01-28,812,1,homepage/,NA
2020-01-29,814,0,homepage/events/,10
2020-01-29,814,1,homepage/,10
2020-01-29,815,0,homepage/da-announcement/cost-and-funding/,10
2020-01-29,815,1,homepage/courses/da/apply/,10
2020-01-30,817,0,homepage/events/info-taster-session-events/,NA
2020-01-30,817,1,homepage/glasgow/,NA
2020-01-31,820,0,homepage/courses/psd/thank-you-syllabus-download/,NA
2020-01-31,820,1,homepage/events/,NA
2020-01-31,821,0,homepage/courses/psd/,NA
2020-01-31,821,1,homepage/events/info-taster-session-events/,NA
2020-02-01,824,0,homepage/events/info-taster-session-events/,NA
2020-02-01,824,1,homepage/courses/psd/,NA
2020-02-03,825,0,homepage/,NA
2020-02-03,825,1,homepage/,NA
2020-02-03,828,0,homepage/courses/psd/curriculum/,NA
2020-02-03,828,1,homepage/events/info-taster-session-events/,NA
2020-02-03,830,0,homepage/da-announcement/,NA
2020-02-03,830,1,homepage/events/info-taster-session-events/,NA
2020-02-03,832,0,homepage/,NA
2020-02-03,832,1,homepage/courses/,NA
2020-02-03,834,0,homepage/courses/psd/,NA
2020-02-03,834,1,homepage/events/partner-events/,NA
2020-02-04,835,0,homepage/events/,10
2020-02-04,835,1,homepage/da-announcement/,10
2020-02-04,837,0,homepage/courses/glasgow/,10
2020-02-04,837,1,homepage/blog/student-codeclan-expect-prepare/,10
2020-02-05,839,0,homepage/the-codeclan-experience/a-typical-day/,10
2020-02-05,839,1,homepage/courses/python-for-developers/,10
2020-02-05,842,0,homepage/courses/,10
2020-02-05,842,1,homepage/da-announcement/,10
2020-02-07,843,0,homepage/events/info-taster-session-events/,NA
2020-02-07,843,1,homepage/events/,NA
2020-02-07,845,0,homepage/events/info-taster-session-events/,NA
2020-02-07,845,1,homepage/events/info-taster-session-events/,NA
2020-02-10,847,0,homepage/,NA
2020-02-10,847,1,homepage/da-announcement/,NA
2020-02-11,850,0,homepage/,NA
2020-02-11,850,1,homepage/events/info-taster-session-events/,NA
2020-02-11,852,0,homepage/events/info-taster-session-events/,NA
2020-02-11,852,1,homepage/events/info-taster-session-events/,NA
2020-02-17,853,0,homepage/events/glasgow/,NA
2020-02-17,853,1,homepage/events/info-taster-session-events/,NA
2020-02-20,855,0,homepage/courses/understanding-software-development/,NA
2020-02-20,855,1,homepage/courses/psd/,NA
2020-02-20,858,0,homepage/,NA
2020-02-20,858,1,homepage/,NA
2020-02-21,860,0,homepage/events/info-taster-session-events/,NA
2020-02-21,860,1,homepage/events/info-taster-session-events/,NA
2020-02-22,862,0,homepage/events/info-taster-session-events/,NA
2020-02-22,862,1,homepage/events/,NA
2020-02-23,864,0,homepage/events/info-taster-session-events/,NA
2020-02-23,864,1,homepage/events/,NA
2020-02-24,866,0,homepage/events/info-taster-session-events/,NA
2020-02-24,866,1,homepage/da-announcement/,NA
2020-02-25,867,0,homepage/courses/,NA
2020-02-25,867,1,homepage/courses/psd/cost-and-funding/,NA
2020-02-26,869,0,homepage/events/other-events/,NA
2020-02-26,869,1,homepage/,NA
2020-02-27,872,0,homepage/events/,NA
2020-02-27,872,1,homepage/events/edinburgh/,NA
2019-12-17,873,0,homepage/events/info-taster-session-events/,NA
2019-12-17,873,1,homepage/,NA
2019-12-17,873,2,homepage/courses/psd/apply/,NA
2020-01-14,876,0,homepage/events/,10
2020-01-14,876,1,homepage/events/glasgow/,10
2020-01-14,876,2,homepage/events/glasgow/,10
2020-02-03,877,0,homepage/events/info-taster-session-events/,NA
2020-02-03,877,1,homepage/events/glasgow/,NA
2020-02-03,877,2,homepage/courses/psd/,NA
2020-02-06,880,0,homepage/courses/psd/curriculum/,NA
2020-02-06,880,1,homepage/da-announcement/apply-for-da/,NA
2020-02-06,880,2,homepage/events/,NA
2020-02-06,880,3,homepage/,NA
2020-01-20,881,0,homepage/events/info-taster-session-events/,NA
2020-01-20,881,1,homepage/glasgow/,NA
2020-01-20,881,2,homepage/events/edinburgh/,NA
2020-01-20,881,3,homepage/events/info-taster-session-events/,NA
2019-11-25,883,0,homepage/events/info-taster-session-events/,NA
2019-11-25,883,1,homepage/courses/psd/,NA
2019-11-25,883,2,homepage/,NA
2019-11-25,883,3,homepage/events/info-taster-session-events/,NA
2020-02-13,886,0,homepage/events/info-taster-session-events/,10
2020-02-13,886,1,homepage/courses/edinburgh/,10
2020-02-13,886,2,homepage/courses/psd/,10
2020-02-13,886,3,homepage/courses/psd/student-case-studies/,10
2019-12-15,888,0,homepage/events/info-taster-session-events/,NA
2019-12-15,888,1,homepage/events/info-taster-session-events/,NA
2019-12-15,888,2,homepage/events/info-taster-session-events/,NA
2019-12-03,890,0,homepage/Glasgow/,10
2019-12-03,890,1,homepage/events/info-taster-session-events/,10
2019-12-03,890,2,homepage/courses/da/,10
2019-11-27,892,0,homepage/events/edinburgh/,NA
2019-11-27,892,1,homepage/courses/psd/,NA
2019-11-27,892,2,homepage/courses/psd/apply/,NA
2019-11-27,892,3,homepage/about-us/,NA
2019-12-21,893,0,homepage/events/info-taster-session-events/,NA
2019-12-21,893,1,homepage/events/info-taster-session-events/,NA
2019-12-21,893,2,homepage/events/glasgow/,NA
2019-12-21,893,3,homepage/events/partner-events/,NA
2020-01-13,895,0,homepage/glasgow/,NA
2020-01-13,895,1,homepage/courses/psd/,NA
2020-01-13,895,2,homepage/courses/da/,NA
2020-01-13,895,3,homepage/the-codeclan-experience/the-alumni/,NA
2020-01-17,897,0,homepage/courses/psd/curriculum/,10
2020-01-17,897,1,homepage/courses/psd/,10
2020-01-17,897,2,homepage/da-announcement/apply-for-da/da_application_2,10
2020-01-17,897,3,homepage/courses/ux-design-fundamentals/,10
2020-02-26,900,0,homepage/events/glasgow/,NA
2020-02-26,900,1,homepage/glasgow/,NA
2020-02-26,900,2,homepage/events/info-taster-session-events/,NA
2020-02-26,900,3,homepage/courses/psd/,NA
2020-01-23,901,0,homepage/courses/da/application-process/,10
2020-01-23,901,1,homepage/events/edinburgh/,10
2020-01-23,901,2,homepage/,10
2020-01-23,901,3,homepage/events/,10
2020-01-30,904,0,homepage/edinburgh/,NA
2020-01-30,904,1,homepage/courses/edinburgh/,NA
2020-01-30,904,2,homepage/events/,NA
2020-01-08,906,0,homepage/events/info-taster-session-events/,NA
2020-01-08,906,1,homepage/events/info-taster-session-events/,NA
2020-01-08,906,2,homepage/events/info-taster-session-events/,NA
2020-01-08,906,3,homepage/,NA
2020-01-31,907,0,homepage/events/info-taster-session-events/,NA
2020-01-31,907,1,homepage/events/info-taster-session-events/,NA
2020-01-31,907,2,homepage/the-codeclan-experience/a-typical-day/,NA
2020-01-31,907,3,homepage/courses/psd/cost-and-funding/,NA
2020-02-13,910,0,homepage/da-announcement/,10
2020-02-13,910,1,homepage/events/info-taster-session-events/,10
2020-02-13,910,2,homepage/events/glasgow/,10
2020-02-13,910,3,homepage/courses/psd/,10
2020-01-25,912,0,homepage/da-announcement/,NA
2020-01-25,912,1,homepage/courses/edinburgh/,NA
2020-01-25,912,2,homepage/events/info-taster-session-events/,NA
2020-01-25,912,3,homepage/courses/,NA
2019-11-26,914,0,homepage/events/info-taster-session-events/,NA
2019-11-26,914,1,homepage/events/info-taster-session-events/,NA
2019-11-26,914,2,homepage/da-announcement/,NA
2019-11-26,914,3,homepage/courses/full-stack-web-development/,NA
2020-02-03,915,0,homepage/da-announcement/,NA
2020-02-03,915,1,homepage/events/info-taster-session-events/,NA
2020-02-03,915,2,homepage/,NA
2020-02-04,917,0,homepage/events/glasgow/,10
2020-02-04,917,1,homepage/events/info-taster-session-events/,10
2020-02-04,917,2,homepage/events/info-taster-session-events/,10
2020-02-04,917,3,homepage/,10
2019-11-21,920,0,homepage/events/info-taster-session-events/,10
2019-11-21,920,1,homepage/courses/psd/,10
2019-11-21,920,2,homepage/events/info-taster-session-events/,10
2019-11-21,920,3,homepage/the-codeclan-experience/a-typical-day/,10
2020-02-19,922,0,homepage/,NA
2020-02-19,922,1,homepage/events/info-taster-session-events/,NA
2020-02-19,922,2,homepage/courses/psd/,NA
2020-02-19,922,3,homepage/courses/psd/,NA
2019-09-05,924,0,homepage/courses/psd/,NA
2019-09-05,924,1,homepage/events/,NA
2019-09-05,924,2,homepage/events/info-taster-session-events/,NA
2019-09-05,924,3,homepage/events/info-taster-session-events/,NA
2020-02-05,926,0,homepage/,10
2020-02-05,926,1,homepage/events/info-taster-session-events/,10
2020-02-05,926,2,homepage/Edinburgh/,10
2020-02-05,926,3,homepage/,10
2020-01-21,928,0,homepage/events/,10
2020-01-21,928,1,homepage/da-announcement/,10
2020-01-21,928,2,homepage/the-codeclan-experience/a-typical-day/,10
2020-01-21,928,3,homepage/events/info-taster-session-events/,10
2020-01-29,930,0,homepage/events/,10
2020-01-29,930,1,homepage/courses/psd/,10
2020-01-29,930,2,homepage/events/info-taster-session-events/,10
2020-01-29,930,3,homepage/events/,10
2020-01-07,932,0,homepage/about-us/our-team/,NA
2020-01-07,932,1,homepage/events/info-taster-session-events/,NA
2020-01-07,932,2,homepage/courses/psd/,NA
2020-01-07,932,3,homepage/events/info-taster-session-events/,NA
2020-02-04,933,0,homepage/da-announcement/,10
2020-02-04,933,1,homepage/courses/psd/curriculum/,10
2020-02-04,933,2,homepage/glasgow/,10
2020-02-04,933,3,homepage/events/info-taster-session-events/,10
2019-12-25,936,0,homepage/events/info-taster-session-events/,NA
2019-12-25,936,1,homepage/events/,NA
2019-12-25,936,2,homepage/courses/psd/cost-and-funding/,NA
2019-12-25,936,3,homepage/courses/psd/,NA
2019-09-04,937,0,homepage/,10
2019-09-04,937,1,homepage/events/edinburgh/,10
2019-09-05,940,0,homepage/courses/psd/apply/,NA
2019-09-05,940,1,homepage/courses/psd/,NA
2019-09-05,940,2,homepage/events/info-taster-session-events/,NA
2019-09-05,940,3,homepage/events/glasgow/,NA
2019-09-22,941,0,homepage/events/edinburgh/,NA
2019-09-22,941,1,homepage/about-us/our-team/,NA
2019-09-22,941,2,homepage/courses/psd/apply/,NA
2019-09-22,941,3,homepage/da-announcement/,NA
2019-11-30,944,0,homepage/courses/psd/,NA
2019-11-30,944,1,homepage/,NA
2019-11-30,944,2,homepage/courses/psd/apply/,NA
2019-11-30,944,3,homepage/courses/,NA
2019-09-10,946,0,homepage/events/info-taster-session-events/,10
2019-09-10,946,1,homepage/events/edinburgh/,10
2020-02-01,948,0,homepage/events/edinburgh/,NA
2020-02-01,948,1,homepage/,NA
2020-02-01,948,2,homepage/da-announcement/apply-for-da/da_application_2,NA
2020-02-01,948,3,homepage/events/,NA
2019-11-13,949,0,homepage/courses/psd/curriculum/,10
2019-11-13,949,1,homepage/events/edinburgh/,10
2019-11-13,949,2,homepage/events/info-taster-session-events/,10
2020-02-12,952,0,homepage/courses/psd/,10
2020-02-12,952,1,homepage/courses/psd/career-support/,10
2020-02-09,954,0,homepage/,NA
2020-02-09,954,1,homepage/da-announcement/cost-and-funding/,NA
2020-02-09,954,2,homepage/events/info-taster-session-events/,NA
2020-02-09,954,3,homepage/events/info-taster-session-events/,NA
2019-11-05,955,0,homepage/events/,NA
2019-11-05,955,1,homepage/events/info-taster-session-events/,NA
2019-11-05,955,2,homepage/events/edinburgh/,NA
2019-11-05,955,3,homepage/events/info-taster-session-events/,NA
2019-09-09,958,0,homepage/events/info-taster-session-events/,NA
2019-09-09,958,1,homepage/events/glasgow/,NA
2019-09-09,958,2,homepage/courses/,NA
2019-11-08,959,0,homepage/events/glasgow/,NA
2019-11-08,959,1,homepage/events/info-taster-session-events/,NA
2019-11-08,959,2,homepage/events/info-taster-session-events/,NA
2020-01-20,962,0,homepage/events/glasgow/,NA
2020-01-20,962,1,homepage/,NA
2020-01-20,962,2,homepage/events/edinburgh/,NA
2020-01-20,962,3,homepage/events/info-taster-session-events/,NA
2019-09-18,964,0,homepage/events/info-taster-session-events/,NA
2019-09-18,964,1,homepage/courses/edinburgh/,NA
2019-09-18,964,2,homepage/da-announcement/,NA
2019-09-18,964,3,homepage/events/info-taster-session-events/,NA
2019-11-01,965,0,homepage/events/info-taster-session-events/,NA
2019-11-01,965,1,homepage/courses/psd/application-and-dates/,NA
2019-11-01,965,2,homepage/events/glasgow/,NA
2019-11-11,967,0,homepage/events/info-taster-session-events/,NA
2019-11-11,967,1,homepage/,NA
2019-11-11,967,2,homepage/,NA
2019-11-11,967,3,homepage/events/info-taster-session-events/,NA
2019-11-18,969,0,homepage/,NA
2019-11-18,969,1,homepage/,NA
2019-11-18,970,0,homepage/,NA
2019-11-18,970,1,homepage/events/,NA
2019-09-12,972,0,homepage/courses/psd/,NA
2019-09-12,972,1,homepage/courses/psd/,NA
2019-09-12,972,2,homepage/events/info-taster-session-events/,NA
2019-09-01,973,0,homepage/courses/glasgow/,NA
2019-09-01,973,1,homepage/events/info-taster-session-events/,NA
2019-09-01,973,2,homepage/da-announcement/,NA
2019-09-01,973,3,homepage/events/partner-events/,NA
2020-02-20,976,0,homepage/events/glasgow/,NA
2020-02-20,976,1,homepage/courses/psd/,NA
2020-02-20,976,2,homepage/events/glasgow/,NA
2020-02-21,978,0,homepage/courses/psd/,NA
2020-02-21,978,1,homepage/events/info-taster-session-events/,NA
2020-02-21,978,2,homepage/events/info-taster-session-events/,NA
2020-02-21,978,3,homepage/courses/psd/,NA
2020-02-24,980,0,homepage/events/info-taster-session-events/,NA
