date,user_id,step,page
2020-02-06,660,0,/events/info-taster-session-events/
2020-02-10,662,0,/events/edinburgh/
2020-02-10,663,0,/courses/psd/
2020-02-20,665,0,homepage
2020-02-20,666,0,homepage
2020-02-24,667,0,homepage
2020-02-24,670,0,/events/edinburgh/
2020-02-25,672,0,/da-announcement/
2020-02-26,674,0,/events/glasgow/
2020-02-26,676,0,/events/
2020-02-26,677,0,homepage
2020-02-26,678,0,/events/info-taster-session-events/
2019-09-04,679,0,/events/edinburgh/
2019-09-04,679,1,/events/info-taster-session-events/
2019-09-05,682,0,/events/info-taster-session-events/
2019-09-05,682,1,/black-friday-lottery/
2019-09-05,684,0,/events/info-taster-session-events/
2019-09-05,684,1,/courses/psd/student-case-studies/
2019-09-05,686,0,/courses/python-for-developers/
2019-09-05,686,1,/events/info-taster-session-events/
2019-09-09,688,0,/events/info-taster-session-events/
2019-09-09,688,1,/Edinburgh/
2019-09-11,689,0,/events/info-taster-session-events/
2019-09-11,689,1,homepage
2019-09-17,691,0,/events/other-events/
2019-09-17,691,1,/events/info-taster-session-events/
2019-09-18,694,0,homepage
2019-09-18,694,1,/enquire/
2019-09-25,695,0,/events/info-taster-session-events/
2019-09-25,695,1,/courses/psd/thank-you-syllabus-download/
2019-10-02,698,0,/about-us/our-team/our-board/
2019-10-02,698,1,/courses/da/application-process/
2019-10-02,699,0,/events/info-taster-session-events/
2019-10-02,699,1,/events/
2019-10-03,702,0,homepage
2019-10-03,702,1,/events/info-taster-session-events/
2019-10-05,704,0,/courses/
2019-10-05,704,1,homepage
2019-10-05,706,0,homepage
2019-10-05,706,1,/events/info-taster-session-events/
2019-10-05,707,0,homepage
2019-10-05,707,1,/events/glasgow/
2019-10-08,710,0,/events/info-taster-session-events/
2019-10-08,710,1,homepage
2019-10-08,711,0,/events/
2019-10-08,711,1,/courses/inverness/
2019-11-14,714,0,homepage
2019-11-14,714,1,homepage
2019-11-20,715,0,homepage
2019-11-20,715,1,/events/glasgow/
2019-11-28,718,0,/courses/psd/
2019-11-28,718,1,/courses/
2019-12-01,720,0,/for-employers/hire-with-codeclan/
2019-12-01,720,1,/courses/
2019-12-04,722,0,/events/info-taster-session-events/
2019-12-04,722,1,/events/info-taster-session-events/
2019-12-08,724,0,/events/info-taster-session-events/
2019-12-08,724,1,/courses/psd/
2019-12-10,726,0,/events/info-taster-session-events/
2019-12-10,726,1,/da-announcement/
2019-12-15,727,0,homepage
2019-12-15,727,1,/da-announcement/
2019-12-17,729,0,/events/other-events/
2019-12-17,729,1,homepage
2019-12-22,732,0,/courses/psd/
2019-12-22,732,1,homepage
2019-12-23,733,0,/events/info-taster-session-events/
2019-12-23,733,1,/glasgow/
2020-01-02,735,0,/glasgow/
2020-01-02,735,1,/glasgow/
2020-01-02,738,0,/events/other-events/
2020-01-02,738,1,/events/info-taster-session-events/
2020-01-04,739,0,/events/info-taster-session-events/
2020-01-04,739,1,/courses/edaid-apply/
2020-01-07,742,0,/events/glasgow/
2020-01-07,742,1,/da-announcement/
2020-01-07,744,0,homepage
2020-01-07,744,1,/courses/
2020-01-07,745,0,/the-codeclan-experience/a-typical-day/
2020-01-07,745,1,/events/info-taster-session-events/
2020-01-07,747,0,/courses/psd/
2020-01-07,747,1,/courses/psd/
2020-01-07,750,0,/events/
2020-01-07,750,1,/events/info-taster-session-events/
2020-01-08,752,0,/events/info-taster-session-events/
2020-01-08,752,1,/courses/psd/
2020-01-08,754,0,/events/info-taster-session-events/
2020-01-08,754,1,/events/info-taster-session-events/
2020-01-09,756,0,/courses/psd/thank-you-syllabus-download/
2020-01-09,756,1,/events/glasgow/
2020-01-10,757,0,/courses/psd/curriculum/
2020-01-10,757,1,homepage
2020-01-10,758,0,/events/info-taster-session-events/
2020-01-10,758,1,/events/info-taster-session-events/
2020-01-11,759,0,/courses/full-stack-web-development/
2020-01-11,759,1,homepage
2020-01-11,760,0,/courses/da/application-process/
2020-01-11,760,1,/events/info-taster-session-events/
2020-01-11,762,0,/events/info-taster-session-events/
2020-01-11,762,1,homepage
2020-01-12,764,0,/courses/da/
2020-01-12,764,1,homepage
2020-01-12,765,0,/courses/edinburgh/
2020-01-12,765,1,/courses/full-stack-web-development/
2020-01-12,767,0,homepage
2020-01-12,767,1,/courses/
2020-01-12,770,0,/courses/psd/
2020-01-12,770,1,/events/info-taster-session-events/
2020-01-12,771,0,/events/info-taster-session-events/
2020-01-12,771,1,/events/info-taster-session-events/
2020-01-13,774,0,homepage
2020-01-13,774,1,/courses/psd/
2020-01-13,776,0,/for-employers/upskill-your-staff/
2020-01-13,776,1,/courses/psd/thank-you-syllabus-download/
2020-01-14,778,0,/courses/psd/
2020-01-14,778,1,/courses/browse-all-course-dates/
2020-01-14,780,0,/events/info-taster-session-events/
2020-01-14,780,1,homepage
2020-01-15,782,0,/courses/full-stack-web-development/
2020-01-15,782,1,/blog/category/whats-new/
2020-01-15,783,0,/da-announcement/
2020-01-15,783,1,/events/info-taster-session-events/
2020-01-15,785,0,/da-announcement/
2020-01-15,785,1,/events/glasgow/
2020-01-16,787,0,/courses/psd/cost-and-funding/
2020-01-16,787,1,/courses/psd/apply/
2020-01-20,790,0,/events/info-taster-session-events/
2020-01-20,790,1,/courses/psd/
2020-01-20,792,0,/the-codeclan-experience/the-alumni/
2020-01-20,792,1,/events/
2020-01-21,794,0,/events/info-taster-session-events/
2020-01-21,794,1,/events/edinburgh/
2020-01-24,796,0,/events/edinburgh/
2020-01-24,796,1,/about-us/join-us/
2020-01-25,797,0,/glasgow/
2020-01-25,797,1,/courses/
2020-01-25,800,0,/events/glasgow/
2020-01-25,800,1,/events/
2020-01-26,802,0,/events/
2020-01-26,802,1,/events/info-taster-session-events/
2020-01-26,804,0,/events/info-taster-session-events/
2020-01-26,804,1,/courses/
2020-01-26,806,0,homepage
2020-01-26,806,1,/events/edinburgh/
2020-01-27,808,0,/events/info-taster-session-events/
2020-01-27,808,1,/events/info-taster-session-events/
2020-01-28,810,0,/events/info-taster-session-events/
2020-01-28,810,1,homepage
2020-01-28,812,0,/da-announcement/
2020-01-28,812,1,homepage
2020-01-29,814,0,homepage
2020-01-29,814,1,/events/glasgow/
2020-01-29,815,0,/courses/
2020-01-29,815,1,/courses/full-stack-web-development/
2020-01-30,817,0,homepage
2020-01-30,817,1,/courses/psd/
2020-01-31,820,0,/da-announcement/
2020-01-31,820,1,/courses/psd/
2020-01-31,821,0,/da-announcement/apply-for-da/da_application_1
2020-01-31,821,1,/events/info-taster-session-events/
2020-02-01,824,0,homepage
2020-02-01,824,1,/events/info-taster-session-events/
2020-02-03,825,0,/events/
2020-02-03,825,1,/events/glasgow/
2020-02-03,828,0,homepage
2020-02-03,828,1,homepage
2020-02-03,830,0,/courses/
2020-02-03,830,1,/da-announcement/
2020-02-03,832,0,/events/partner-events/
2020-02-03,832,1,/events/info-taster-session-events/
2020-02-03,834,0,/da-announcement/
2020-02-03,834,1,/da-announcement/
2020-02-04,835,0,homepage
2020-02-04,835,1,/da-announcement/
2020-02-04,837,0,/events/info-taster-session-events/
2020-02-04,837,1,/courses/
2020-02-05,839,0,/events/glasgow/
2020-02-05,839,1,/events/info-taster-session-events/
2020-02-05,842,0,/events/info-taster-session-events/
2020-02-05,842,1,/events/glasgow/
2020-02-07,843,0,/glasgow/
2020-02-07,843,1,/courses/psd/
2020-02-07,845,0,/events/edinburgh/
2020-02-07,845,1,/events/info-taster-session-events/
2020-02-10,847,0,/events/info-taster-session-events/
2020-02-10,847,1,/events/info-taster-session-events/
2020-02-11,850,0,homepage
2020-02-11,850,1,/events/info-taster-session-events/
2020-02-11,852,0,/courses/edinburgh/
2020-02-11,852,1,/events/info-taster-session-events/
2020-02-17,853,0,homepage
2020-02-17,853,1,/events/info-taster-session-events/
2020-02-20,855,0,/courses/edinburgh/
2020-02-20,855,1,/courses/da/
2020-02-20,858,0,/courses/psd/cost-and-funding/
2020-02-20,858,1,/courses/psd/
2020-02-21,860,0,/events/info-taster-session-events/
2020-02-21,860,1,homepage
2020-02-22,862,0,homepage
2020-02-22,862,1,/events/glasgow/
2020-02-23,864,0,/events/edinburgh/
2020-02-23,864,1,/events/info-taster-session-events/
2020-02-24,866,0,/events/info-taster-session-events/
2020-02-24,866,1,/events/info-taster-session-events/
2020-02-25,867,0,/da-announcement/apply-for-da/
2020-02-25,867,1,/events/info-taster-session-events/
2020-02-26,869,0,/courses/psd/cost-and-funding/
2020-02-26,869,1,/events/glasgow/
2020-02-27,872,0,/events/info-taster-session-events/
2020-02-27,872,1,/events/
2019-12-17,873,0,/events/glasgow/
2019-12-17,873,1,homepage
2019-12-17,873,2,homepage
2020-01-14,876,0,/digital-careers/
2020-01-14,876,1,/events/info-taster-session-events/
2020-01-14,876,2,/events/info-taster-session-events/
2020-02-03,877,0,/the-codeclan-experience/
2020-02-03,877,1,/events/edinburgh/
2020-02-03,877,2,/events/info-taster-session-events/
2020-02-06,880,0,/da-announcement/apply-for-da/da_application_1
2020-02-06,880,1,/events/edinburgh/
2020-02-06,880,2,homepage
2020-02-06,880,3,/events/info-taster-session-events/
2020-01-20,881,0,/events/edinburgh/
2020-01-20,881,1,/courses/psd/student-case-studies/
2020-01-20,881,2,/courses/psd/thank-you-syllabus-download/
2020-01-20,881,3,/events/info-taster-session-events/
2019-11-25,883,0,/da-announcement/
2019-11-25,883,1,/events/info-taster-session-events/
2019-11-25,883,2,/courses/psd/curriculum/
2019-11-25,883,3,homepage
2020-02-13,886,0,/events/glasgow/
2020-02-13,886,1,/glasgow/
2020-02-13,886,2,/glasgow/
2020-02-13,886,3,/events/info-taster-session-events/
2019-12-15,888,0,/events/
2019-12-15,888,1,/courses/psd/
2019-12-15,888,2,/glasgow/
2019-12-03,890,0,/events/info-taster-session-events/
2019-12-03,890,1,homepage
2019-12-03,890,2,/courses/psd/
2019-11-27,892,0,/events/
2019-11-27,892,1,homepage
2019-11-27,892,2,/events/info-taster-session-events/
2019-11-27,892,3,/events/info-taster-session-events/
2019-12-21,893,0,/da-announcement/
2019-12-21,893,1,/events/glasgow/
2019-12-21,893,2,/courses/full-stack-web-development/
2019-12-21,893,3,/courses/psd/
2020-01-13,895,0,/the-codeclan-experience/a-typical-day/
2020-01-13,895,1,/events/info-taster-session-events/
2020-01-13,895,2,/events/edinburgh/
2020-01-13,895,3,/events/info-taster-session-events/
2020-01-17,897,0,homepage
2020-01-17,897,1,/events/info-taster-session-events/
2020-01-17,897,2,/events/info-taster-session-events/
2020-01-17,897,3,/courses/understanding-software-development/
2020-02-26,900,0,/events/info-taster-session-events/
2020-02-26,900,1,/courses/psd/
2020-02-26,900,2,/courses/psd/
2020-02-26,900,3,/events/info-taster-session-events/
2020-01-23,901,0,/events/info-taster-session-events/
2020-01-23,901,1,homepage
2020-01-23,901,2,/events/partner-events/
2020-01-23,901,3,/events/info-taster-session-events/
2020-01-30,904,0,/enquire/
2020-01-30,904,1,/courses/psd/
2020-01-30,904,2,/da-announcement/apply-for-da/
2020-01-08,906,0,homepage
2020-01-08,906,1,/courses/psd/
2020-01-08,906,2,/courses/psd/apply/
2020-01-08,906,3,/events/
2020-01-31,907,0,homepage
2020-01-31,907,1,homepage
2020-01-31,907,2,homepage
2020-01-31,907,3,/events/info-taster-session-events/
2020-02-13,910,0,/events/
2020-02-13,910,1,/events/info-taster-session-events/
2020-02-13,910,2,/courses/full-stack-web-development/
2020-02-13,910,3,homepage
2020-01-25,912,0,/events/
2020-01-25,912,1,/events/edinburgh/
2020-01-25,912,2,/glasgow/
2020-01-25,912,3,/da-announcement/apply-for-da/
2019-11-26,914,0,/events/info-taster-session-events/
2019-11-26,914,1,/events/info-taster-session-events/
2019-11-26,914,2,/events/other-events/
2019-11-26,914,3,/courses/psd/
2020-02-03,915,0,/courses/psd/
2020-02-03,915,1,/courses/
2020-02-03,915,2,/courses/
2020-02-04,917,0,/courses/understanding-programming/
2020-02-04,917,1,/events/info-taster-session-events/
2020-02-04,917,2,/courses/psd/thank-you-syllabus-download/
2020-02-04,917,3,homepage
2019-11-21,920,0,/events/edinburgh/
2019-11-21,920,1,homepage
2019-11-21,920,2,/glasgow/
2019-11-21,920,3,/events/info-taster-session-events/
2020-02-19,922,0,/events/
2020-02-19,922,1,/events/info-taster-session-events/
2020-02-19,922,2,/courses/psd/apply/
2020-02-19,922,3,/events/alumni-events/
2019-09-05,924,0,/events/
2019-09-05,924,1,/courses/psd/
2019-09-05,924,2,/courses/
2019-09-05,924,3,/events/info-taster-session-events/
2020-02-05,926,0,/courses/
2020-02-05,926,1,/courses/r-programming/
2020-02-05,926,2,/events/edinburgh/
2020-02-05,926,3,/courses/16-week-course/apply/
2020-01-21,928,0,/events/info-taster-session-events/
2020-01-21,928,1,/courses/psd/curriculum/
2020-01-21,928,2,/events/info-taster-session-events/
2020-01-21,928,3,/events/info-taster-session-events/
2020-01-29,930,0,/events/info-taster-session-events/
2020-01-29,930,1,/courses/psd/cost-and-funding/
2020-01-29,930,2,/events/glasgow/
2020-01-29,930,3,/courses/psd/
2020-01-07,932,0,/events/info-taster-session-events/
2020-01-07,932,1,/events/info-taster-session-events/
2020-01-07,932,2,/courses/python-for-developers/
2020-01-07,932,3,homepage
2020-02-04,933,0,/courses/psd/cost-and-funding/
2020-02-04,933,1,/events/info-taster-session-events/
2020-02-04,933,2,/events/glasgow/
2020-02-04,933,3,homepage
2019-12-25,936,0,/courses/
2019-12-25,936,1,/events/info-taster-session-events/
2019-12-25,936,2,/courses/
2019-12-25,936,3,/da-announcement/
2019-09-04,937,0,/courses/full-stack-web-development/cost-and-funding/
2019-09-04,937,1,/courses/psd/
2019-09-05,940,0,/events/
2019-09-05,940,1,/glasgow/
2019-09-05,940,2,homepage
2019-09-05,940,3,/da-announcement/apply-for-da/da_application_1
2019-09-22,941,0,/events/edinburgh/
2019-09-22,941,1,/events/info-taster-session-events/
2019-09-22,941,2,/events/glasgow/
2019-09-22,941,3,/events/info-taster-session-events/
2019-11-30,944,0,/events/
2019-11-30,944,1,/events/info-taster-session-events/
2019-11-30,944,2,/courses/understanding-programming/
2019-11-30,944,3,/events/
2019-09-10,946,0,/courses/full-stack-web-development/
2019-09-10,946,1,/da-announcement/
2020-02-01,948,0,/events/info-taster-session-events/
2020-02-01,948,1,/Glasgow/
2020-02-01,948,2,/courses/psd/
2020-02-01,948,3,homepage
2019-11-13,949,0,/events/info-taster-session-events/
2019-11-13,949,1,/events/info-taster-session-events/
2019-11-13,949,2,/events/glasgow/
2020-02-12,952,0,/courses/psd/
2020-02-12,952,1,homepage
2020-02-09,954,0,/events/info-taster-session-events/
2020-02-09,954,1,/da-announcement/
2020-02-09,954,2,homepage
2020-02-09,954,3,/courses/full-stack-web-development/
2019-11-05,955,0,/events/info-taster-session-events/
2019-11-05,955,1,/events/info-taster-session-events/
2019-11-05,955,2,/glasgow/
2019-11-05,955,3,/events/edinburgh/
2019-09-09,958,0,/events/info-taster-session-events/
2019-09-09,958,1,/events/edinburgh/
2019-09-09,958,2,/events/info-taster-session-events/
2019-11-08,959,0,/da-announcement/
2019-11-08,959,1,homepage
2019-11-08,959,2,/courses/psd/
2020-01-20,962,0,/courses/
2020-01-20,962,1,/events/info-taster-session-events/
2020-01-20,962,2,/courses/psd/thank-you-syllabus-download/
2020-01-20,962,3,/events/info-taster-session-events/
2019-09-18,964,0,/da-announcement/
2019-09-18,964,1,homepage
2019-09-18,964,2,homepage
2019-09-18,964,3,/events/info-taster-session-events/
2019-11-01,965,0,/events/info-taster-session-events/
2019-11-01,965,1,/courses/psd/
2019-11-01,965,2,/courses/edinburgh/
2019-11-11,967,0,/events/info-taster-session-events/
2019-11-11,967,1,/events/info-taster-session-events/
2019-11-11,967,2,/courses/ux-design-fundamentals/
2019-11-11,967,3,/events/edinburgh/
2019-11-18,969,0,/events/
2019-11-18,969,1,/courses/psd/
2019-11-18,970,0,homepage
2019-11-18,970,1,homepage
2019-09-12,972,0,/about-us/our-team/
2019-09-12,972,1,/da-announcement/
2019-09-12,972,2,/events/info-taster-session-events/
2019-09-01,973,0,/events/
2019-09-01,973,1,/Glasgow/
2019-09-01,973,2,/events/info-taster-session-events/
2019-09-01,973,3,/courses/
2020-02-20,976,0,/da-announcement/
2020-02-20,976,1,/courses/psd/curriculum/
2020-02-20,976,2,/courses/
2020-02-21,978,0,homepage
2020-02-21,978,1,/courses/psd/apply/
2020-02-21,978,2,homepage
2020-02-21,978,3,/courses/psd/
2020-02-24,980,0,/courses/psd/
2020-02-24,980,1,/courses/psd/
2020-02-24,980,2,/events/info-taster-session-events/
2020-02-24,980,3,/events/info-taster-session-events/
2020-02-20,982,0,/events/edinburgh/
2020-02-20,982,1,/courses/psd/curriculum/
2020-02-20,982,2,/events/
2020-02-20,982,3,/courses/psd/
2019-09-30,984,0,/events/info-taster-session-events/
2019-09-30,984,1,/events/edinburgh/
2019-09-30,984,2,/courses/full-stack-web-development/
2019-09-30,984,3,/events/info-taster-session-events/
2019-10-14,985,0,/events/info-taster-session-events/
2019-10-14,985,1,/courses/
2019-10-14,985,2,/events/info-taster-session-events/
2019-11-19,988,0,homepage
2019-11-19,988,1,/events/info-taster-session-events/
2019-11-19,988,2,/events/info-taster-session-events/
2020-02-02,990,0,/events/glasgow/
2020-02-02,990,1,/da-announcement/
2020-02-02,990,2,/courses/psd/
2020-02-02,990,3,/da-announcement/apply-for-da/
2020-01-15,991,0,homepage
2020-01-15,991,1,/edinburgh/
2020-01-15,991,2,/edinburgh/
2020-01-15,991,3,/glasgow/
2020-02-23,994,0,homepage
2020-02-23,994,1,homepage
2020-02-23,994,2,homepage
2020-02-23,994,3,/courses/psd/
2020-02-09,996,0,/events/info-taster-session-events/
2020-02-09,996,1,/events/info-taster-session-events/
2020-02-09,996,2,/courses/psd/
2020-02-09,996,3,/events/info-taster-session-events/
2019-09-02,997,0,/events/edinburgh/
2019-09-02,997,1,/events/edinburgh/
2019-09-02,997,2,/the-codeclan-experience/a-typical-day/
2019-09-02,997,3,/events/info-taster-session-events/
2019-11-14,1000,0,/events/info-taster-session-events/
2019-11-14,1000,1,/events/glasgow/
2019-11-14,1000,2,/events/
2019-11-14,1000,3,/events/info-taster-session-events/
2019-11-20,1002,0,/events/info-taster-session-events/
2019-11-20,1002,1,homepage
2019-11-20,1002,2,/events/info-taster-session-events/
2019-11-20,1002,3,/courses/edinburgh/
2020-01-10,1004,0,/events/info-taster-session-events/
2020-01-10,1004,1,/events/info-taster-session-events/
2020-01-10,1004,2,/courses/psd/
2020-01-10,1004,3,/events/info-taster-session-events/
2020-01-14,1005,0,/events/info-taster-session-events/
2020-01-14,1005,1,/courses/agile-for-effective-teams/
2020-01-14,1005,2,/Glasgow/
2020-01-14,1005,3,/courses/
2019-10-01,1008,0,/events/info-taster-session-events/
2019-10-01,1008,1,/courses/psd/
2019-10-03,1010,0,homepage
2019-10-03,1010,1,/events/
2019-10-04,1012,0,/events/alumni-events/
2019-10-04,1012,1,/courses/psd/
2019-10-05,1014,0,/events/info-taster-session-events/
2019-10-05,1014,1,/courses/psd/
2019-10-05,1016,0,/courses/psd/cost-and-funding/
2019-10-05,1016,1,/courses/psd/
2019-10-21,1017,0,homepage
2019-10-21,1017,1,/events/info-taster-session-events/
2019-12-03,1019,0,/events/info-taster-session-events/
2019-12-03,1019,1,homepage
2019-12-03,1022,0,/the-codeclan-experience/the-alumni/
2019-12-03,1022,1,/events/info-taster-session-events/
2019-12-20,1023,0,/events/info-taster-session-events/
2019-12-20,1023,1,/courses/da/
2020-01-02,1026,0,/courses/psd/
2020-01-02,1026,1,/events/info-taster-session-events/
2020-01-14,1028,0,/events/info-taster-session-events/
2020-01-14,1028,1,/events/info-taster-session-events/
2020-01-26,1030,0,homepage
2020-01-26,1030,1,homepage
2020-01-27,1032,0,/courses/psd/
2020-01-27,1032,1,/courses/psd/thank-you-syllabus-download/
2020-01-31,1033,0,/events/edinburgh/
2020-01-31,1033,1,/for-employers/client-xperience/
2020-02-04,1036,0,/events/info-taster-session-events/
2020-02-04,1036,1,/events/info-taster-session-events/
2020-02-04,1038,0,/events/info-taster-session-events/
2020-02-04,1038,1,/events/info-taster-session-events/
2019-09-04,1039,0,/events/info-taster-session-events/
2019-09-04,1039,1,/events/glasgow/
2019-09-04,1039,2,/events/
2019-09-24,1042,0,/events/info-taster-session-events/
2019-09-24,1042,1,/events/partner-events/
2019-09-24,1042,2,/events/info-taster-session-events/
2019-10-09,1044,0,/events/info-taster-session-events/
2019-10-09,1044,1,/events/info-taster-session-events/
2019-10-09,1044,2,/courses/psd/
2019-11-16,1046,0,homepage
2019-11-16,1046,1,/courses/psd/thank-you-syllabus-download/
2019-11-16,1046,2,/events/info-taster-session-events/
2019-11-16,1047,0,/events/info-taster-session-events/
2019-11-16,1047,1,/events/info-taster-session-events/
2019-11-16,1047,2,/edinburgh/
2019-11-27,1050,0,/events/info-taster-session-events/
2019-11-27,1050,1,/courses/psd/
2019-11-27,1050,2,/glasgow/
2019-11-28,1051,0,/events/info-taster-session-events/
2019-11-28,1051,1,/events/info-taster-session-events/
2019-11-28,1051,2,/events/edinburgh/
2019-11-28,1054,0,homepage
2019-11-28,1054,1,/da-announcement/
2019-11-28,1054,2,/courses/psd/
2019-12-25,1056,0,/courses/psd/
2019-12-25,1056,1,/events/info-taster-session-events/
2019-12-25,1056,2,/events/glasgow/
2019-12-29,1057,0,/events/info-taster-session-events/
2019-12-29,1057,1,/events/info-taster-session-events/
2019-12-29,1057,2,/events/other-events/
2020-01-02,1060,0,/glasgow/
2020-01-02,1060,1,/events/info-taster-session-events/
2020-01-02,1060,2,/courses/
2020-01-10,1062,0,/events/glasgow/
2020-01-10,1062,1,/events/info-taster-session-events/
2020-01-10,1062,2,/courses/full-stack-web-development/cost-and-funding/
2020-01-10,1064,0,/courses/psd/
2020-01-10,1064,1,/events/info-taster-session-events/
2020-01-10,1064,2,/da-announcement/
2020-01-10,1066,0,/events/info-taster-session-events/
2020-01-10,1066,1,/events/info-taster-session-events/
2020-01-10,1066,2,/events/info-taster-session-events/
2020-01-13,1068,0,/events/info-taster-session-events/
2020-01-13,1068,1,/courses/r-programming/
2020-01-13,1068,2,homepage
2020-01-13,1070,0,/the-codeclan-experience/a-typical-day/
2020-01-13,1070,1,/events/edinburgh/
2020-01-13,1070,2,/events/info-taster-session-events/
2020-01-14,1072,0,/da-announcement/cost-and-funding/
2020-01-14,1072,1,/events/glasgow/
2020-01-14,1072,2,/events/
2020-01-15,1074,0,/events/info-taster-session-events/
2020-01-15,1074,1,/edinburgh/
2020-01-15,1074,2,/da-announcement/
2020-01-17,1076,0,/for-employers/upskill-your-staff/
2020-01-17,1076,1,/events/info-taster-session-events/
2020-01-17,1076,2,/events/info-taster-session-events/
2020-01-30,1077,0,/events/
2020-01-30,1077,1,homepage
2020-01-30,1077,2,/events/info-taster-session-events/
2020-02-03,1079,0,/courses/
2020-02-03,1079,1,/courses/psd/apply/
2020-02-03,1079,2,/events/
2020-02-05,1082,0,/events/info-taster-session-events/
2020-02-05,1082,1,/events/info-taster-session-events/
2020-02-05,1082,2,/courses/psd/
2020-02-26,1083,0,/events/edinburgh/
2020-02-26,1083,1,/events/info-taster-session-events/
2020-02-26,1083,2,/events/edinburgh/
2019-10-26,1085,0,/da-announcement/apply-for-da/
2019-10-26,1085,1,/events/glasgow/
2019-10-26,1085,2,/courses/psd/
2019-10-26,1085,3,/da-announcement/da-thank-you-for-registering-interest/
2019-11-03,1087,0,/events/glasgow/
2019-11-03,1087,1,/courses/browse-all-course-dates/
2019-11-03,1087,2,/courses/psd/
2019-11-03,1087,3,/events/info-taster-session-events/
2019-12-11,1089,0,/events/info-taster-session-events/
2019-12-11,1089,1,/events/edinburgh/
2019-12-11,1089,2,/events/info-taster-session-events/
2019-12-11,1089,3,/da-announcement/
2019-12-10,1092,0,/events/info-taster-session-events/
2019-12-10,1092,1,/courses/psd/
2019-12-10,1092,2,/events/info-taster-session-events/
2019-12-10,1092,3,/edinburgh/
2019-12-18,1094,0,/events/info-taster-session-events/
2019-12-18,1094,1,/events/glasgow/
2019-12-18,1094,2,/courses/
2019-12-18,1094,3,homepage
2019-09-04,1096,0,/da-announcement/
2019-09-04,1096,1,/courses/psd/
2019-09-04,1096,2,/glasgow/
2019-09-04,1096,3,/events/glasgow/
2020-01-04,1097,0,/courses/edinburgh/
2020-01-04,1097,1,/events/info-taster-session-events/
2020-01-04,1097,2,/events/info-taster-session-events/
2020-01-04,1097,3,/events/info-taster-session-events/
2019-12-09,1099,0,/da-announcement/apply-for-da/
2019-12-09,1099,1,/events/info-taster-session-events/
2019-12-09,1099,2,/da-announcement/
2019-12-09,1099,3,/events/edinburgh/
2019-12-09,1100,0,/events/info-taster-session-events/
2019-12-09,1100,1,homepage
2019-12-09,1100,2,homepage
2019-12-09,1100,3,/events/glasgow/
2019-09-15,1102,0,/events/glasgow/
2019-09-15,1102,1,/courses/psd/cost-and-funding/
2019-09-15,1102,2,/events/info-taster-session-events/
2019-09-24,1104,0,/events/info-taster-session-events/
2019-09-24,1104,1,/events/info-taster-session-events/
2019-09-24,1104,2,/events/glasgow/
2019-10-15,1105,0,homepage
2019-10-15,1105,1,/events/info-taster-session-events/
2019-10-15,1105,2,/events/
2019-11-20,1108,0,/courses/
2019-11-20,1108,1,homepage
2019-11-20,1108,2,/events/
2019-12-10,1109,0,/events/info-taster-session-events/
2019-12-10,1109,1,/events/
2019-12-10,1109,2,/courses/edaid-apply/
2020-01-08,1112,0,homepage
2020-01-08,1112,1,/events/
2020-01-08,1112,2,/events/info-taster-session-events/
2020-01-10,1114,0,/events/
2020-01-10,1114,1,/events/info-taster-session-events/
2020-01-10,1114,2,homepage
2020-01-12,1115,0,/courses/
2020-01-12,1115,1,/courses/psd/
2020-01-12,1115,2,/courses/full-stack-web-development/
2020-01-23,1118,0,/events/info-taster-session-events/
2020-01-23,1118,1,/courses/r-programming/
2020-01-23,1118,2,homepage
2020-02-04,1119,0,/events/info-taster-session-events/
2020-02-04,1119,1,homepage
2020-02-04,1119,2,/events/edinburgh/
2020-02-12,1121,0,/courses/psd/
2020-02-12,1121,1,/events/info-taster-session-events/
2020-02-12,1121,2,/events/info-taster-session-events/
2019-09-03,1124,0,/events/info-taster-session-events/
2019-09-03,1124,1,/glasgow/
2019-09-03,1124,2,/events/info-taster-session-events/
2019-09-03,1124,3,/events/
2019-09-09,1126,0,/da-announcement/
2019-09-09,1126,1,homepage
2019-09-09,1126,2,/events/
2019-09-09,1126,3,/events/
2019-09-23,1128,0,/courses/psd/
2019-09-23,1128,1,homepage
2019-09-23,1128,2,/da-announcement/
2019-09-23,1128,3,homepage
2019-11-26,1129,0,/events/info-taster-session-events/
2019-11-26,1129,1,/events/info-taster-session-events/
2019-11-26,1129,2,/events/info-taster-session-events/
2019-11-26,1129,3,/events/glasgow/
2020-01-05,1132,0,/events/glasgow/
2020-01-05,1132,1,homepage
2020-01-05,1132,2,/events/info-taster-session-events/
2020-01-05,1132,3,/da-announcement/
2019-09-27,1134,0,/events/
2019-09-27,1134,1,homepage
2019-09-27,1134,2,/courses/psd/
2019-09-27,1134,3,/da-announcement/
2019-09-27,1135,0,homepage
2019-09-27,1135,1,/admissions-track/
2019-09-27,1135,2,/courses/
2019-09-27,1135,3,/glasgow/
2020-01-09,1138,0,/events/info-taster-session-events/
2020-01-09,1138,1,/courses/psd/
2020-01-09,1138,2,homepage
2020-01-09,1138,3,homepage
2019-10-27,1139,0,/courses/
2019-10-27,1139,1,/da-announcement/
2019-10-27,1139,2,homepage
2019-10-27,1139,3,/events/info-taster-session-events/
2020-01-05,1142,0,homepage
2020-01-05,1142,1,/events/glasgow/
2020-01-05,1142,2,/events/info-taster-session-events/
2020-01-05,1142,3,/courses/psd/
